
Event #: 2, Angle: 170, E1/E2: 0.996737113682
Event #: 2, Angle: 170, E1/E2: 2.73037866049
Event #: 2, Angle: 170, E1/E2: 0.465655143451
Event #: 2, Angle: 170, E1/E2: 0.275278108056
Event #: 2, Angle: 170, E1/E2: 5.16539112781
Event #: 2, Angle: 170, E1/E2: 2.00274131102
Event #: 2, Angle: 170, E1/E2: 0.444027368038
Event #: 2, Angle: 170, E1/E2: 0.295334916009
Event #: 2, Angle: 170, E1/E2: 2.19793525139
Event #: 2, Angle: 170, E1/E2: 22.6047614879
Event #: 2, Angle: 170, E1/E2: 1.33723455292
Event #: 2, Angle: 170, E1/E2: 0.125216350901
Event #: 2, Angle: 170, E1/E2: 0.380706368148
Event #: 2, Angle: 170, E1/E2: 291.931824382
Event #: 2, Angle: 170, E1/E2: 1.2319611697
Event #: 2, Angle: 170, E1/E2: 0.448823170733
Event #: 2, Angle: 170, E1/E2: 0.137463655097
Event #: 2, Angle: 170, E1/E2: 0.04056856484
Event #: 2, Angle: 170, E1/E2: 0.744700738849
Event #: 2, Angle: 170, E1/E2: 3.241026937
Event #: 2, Angle: 170, E1/E2: 0.879843721327
Event #: 2, Angle: 170, E1/E2: 0.127864173699
Event #: 2, Angle: 170, E1/E2: 1.01475268836
Event #: 2, Angle: 170, E1/E2: 2.67176549547
Event #: 2, Angle: 170, E1/E2: 2.41302974735
Event #: 2, Angle: 170, E1/E2: 0.428702335614
Event #: 2, Angle: 170, E1/E2: 0.22536754039
Event #: 2, Angle: 170, E1/E2: 0.523493998025
Event #: 2, Angle: 170, E1/E2: 0.506288779925
Event #: 2, Angle: 170, E1/E2: 1.33580627092
Event #: 2, Angle: 170, E1/E2: 0.802042145412
Event #: 2, Angle: 170, E1/E2: 0.96795052919
Event #: 2, Angle: 170, E1/E2: 2.68847477195
Event #: 2, Angle: 170, E1/E2: 1.70577479832
Event #: 2, Angle: 170, E1/E2: 28.618273138
Event #: 2, Angle: 170, E1/E2: 1.84616555958
Event #: 2, Angle: 170, E1/E2: 0.449941676965
Event #: 2, Angle: 170, E1/E2: 0.226145957333
Event #: 2, Angle: 170, E1/E2: 12.8767985453
Event #: 2, Angle: 170, E1/E2: 0.0424616170417
Event #: 2, Angle: 170, E1/E2: 0.0969151021219
Event #: 2, Angle: 170, E1/E2: 3.59032237672
Event #: 2, Angle: 170, E1/E2: 2.45665951217
Event #: 2, Angle: 170, E1/E2: 0.436403450875
Event #: 2, Angle: 170, E1/E2: 0.366257365732
Event #: 2, Angle: 170, E1/E2: 4.64485522681
Event #: 2, Angle: 170, E1/E2: 1.04608543024
Event #: 2, Angle: 170, E1/E2: 0.795794082401
Event #: 2, Angle: 170, E1/E2: 26.1154210621
Event #: 2, Angle: 170, E1/E2: 2.94556077416
