
Event #: 2, Angle: 160, E1/E2: 0.491958128466
Event #: 2, Angle: 160, E1/E2: 2.06140201636
Event #: 2, Angle: 160, E1/E2: 2.12803575552
Event #: 2, Angle: 160, E1/E2: 0.337755388009
Event #: 2, Angle: 160, E1/E2: 2.95556424216
Event #: 2, Angle: 160, E1/E2: 0.37352516836
Event #: 2, Angle: 160, E1/E2: 1.92536350139
Event #: 2, Angle: 160, E1/E2: 0.384132100744
Event #: 2, Angle: 160, E1/E2: 1.39219903311
Event #: 2, Angle: 160, E1/E2: 2.95183006401
Event #: 2, Angle: 160, E1/E2: 0.837335351121
Event #: 2, Angle: 160, E1/E2: 1.42048438065
Event #: 2, Angle: 160, E1/E2: 0.0684066790948
Event #: 2, Angle: 160, E1/E2: 2.28679368183
Event #: 2, Angle: 160, E1/E2: 1.18635433032
Event #: 2, Angle: 160, E1/E2: 0.00290170188948
Event #: 2, Angle: 160, E1/E2: 0.140915197515
Event #: 2, Angle: 160, E1/E2: 5.15395122774
Event #: 2, Angle: 160, E1/E2: 0.828328452899
Event #: 2, Angle: 160, E1/E2: 0.403043510145
Event #: 2, Angle: 160, E1/E2: 0.758776098665
Event #: 2, Angle: 160, E1/E2: 3.19851135475
Event #: 2, Angle: 160, E1/E2: 0.314224740659
Event #: 2, Angle: 160, E1/E2: 0.0237730835151
Event #: 2, Angle: 160, E1/E2: 0.421793470607
Event #: 2, Angle: 160, E1/E2: 2.45179449026
Event #: 2, Angle: 160, E1/E2: 0.134624654508
Event #: 2, Angle: 160, E1/E2: 25.0912411657
Event #: 2, Angle: 160, E1/E2: 10.8452214192
Event #: 2, Angle: 160, E1/E2: 0.531530696061
Event #: 2, Angle: 160, E1/E2: 0.556250296457
Event #: 2, Angle: 160, E1/E2: 0.619741194335
Event #: 2, Angle: 160, E1/E2: 6.7504372132
Event #: 2, Angle: 160, E1/E2: 0.300613929974
Event #: 2, Angle: 160, E1/E2: 0.441300652238
Event #: 2, Angle: 160, E1/E2: 0.161914794303
Event #: 2, Angle: 160, E1/E2: 1.44977423131
Event #: 2, Angle: 160, E1/E2: 141.887115175
Event #: 2, Angle: 160, E1/E2: 0.211513941068
Event #: 2, Angle: 160, E1/E2: 7.51560343887
Event #: 2, Angle: 160, E1/E2: 5.5385416196
Event #: 2, Angle: 160, E1/E2: 24.4054536727
Event #: 2, Angle: 160, E1/E2: 0.522105679315
Event #: 2, Angle: 160, E1/E2: 5.10261950572
Event #: 2, Angle: 160, E1/E2: 0.222173660606
Event #: 2, Angle: 160, E1/E2: 0.889695081434
Event #: 2, Angle: 160, E1/E2: 0.780957168892
Event #: 2, Angle: 160, E1/E2: 0.0256404096068
Event #: 2, Angle: 160, E1/E2: 0.0891651168169
Event #: 2, Angle: 160, E1/E2: 0.707917929394
